"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.02512435248027e-19,0.92278600216594,0.467,0.26,3.75205764251305e-15,"Rare/Activated","SEC61B"
1.22654115136743e-19,0.477569834200464,0.909,0.762,4.48926326811992e-15,"Rare/Activated","CFL1"
2.03463683306994e-19,0.509675322606614,0.25,0.126,7.44697427271927e-15,"Rare/Activated","WDFY1"
3.11960056912597e-19,0.471316702055673,0.291,0.161,1.1418050043058e-14,"Rare/Activated","TXN"
4.07245413927776e-19,0.308826301239568,0.293,0.178,1.49055893951705e-14,"Rare/Activated","CCT5"
4.57650720940629e-19,0.356474973821626,0.25,0.137,1.6750474037148e-14,"Rare/Activated","SNX27"
4.70550347599759e-19,0.7923388294406,0.274,0.126,1.72226132724988e-14,"Rare/Activated","METRNL"
4.87645639966729e-19,0.266567206990044,0.652,0.462,1.78483180684222e-14,"Rare/Activated","AC022217.3"
6.02070633845235e-19,0.608619206182724,0.261,0.129,2.20363872693694e-14,"Rare/Activated","CHKA"
7.37420479547871e-19,0.592977436295884,0.322,0.164,2.69903269719316e-14,"Rare/Activated","ARHGEF40"
1.25179549230216e-18,0.60887689425696,0.296,0.155,4.58169668137512e-14,"Rare/Activated","CYSTM1"
1.29085966834195e-18,0.722399973529986,0.252,0.118,4.72467547209837e-14,"Rare/Activated","IL15"
1.64470371383034e-18,0.267283888284553,0.283,0.166,6.01978006299043e-14,"Rare/Activated","AP1B1"
1.66735534382642e-18,0.288545951803095,0.307,0.175,6.10268729393906e-14,"Rare/Activated","CSF2RA"
2.06761564593669e-18,0.821204871261658,0.267,0.122,7.56768002569288e-14,"Rare/Activated","RGS1"
2.58580198408802e-18,0.289568181060588,0.257,0.146,9.46429384196055e-14,"Rare/Activated","GALNT7"
4.00680225177495e-18,0.265657784138975,0.815,0.626,1.46652969217215e-13,"Rare/Activated","SSH2"
7.072863459859e-18,0.251724981060469,0.276,0.162,2.58873875494299e-13,"Rare/Activated","BLVRB"
7.50196754084104e-18,0.26244119284886,0.898,0.729,2.74579513962323e-13,"Rare/Activated","ACTG1"
1.67738674885435e-17,0.286999018223219,0.278,0.165,6.1394032394818e-13,"Rare/Activated","SHKBP1"
2.36369034194417e-17,0.367500943460664,0.87,0.693,8.65134302054987e-13,"Rare/Activated","ZFP36"
2.77365191407446e-17,0.683666882683617,0.276,0.14,1.01518433707039e-12,"Rare/Activated","RBKS"
2.80059128697693e-17,0.483025605803539,0.357,0.212,1.02504441694643e-12,"Rare/Activated","SPCS2"
3.1790160535242e-17,0.409828577971493,0.626,0.45,1.16355166575039e-12,"Rare/Activated","SUB1"
3.28346226225309e-17,0.266694069905187,0.42,0.28,1.20178002260725e-12,"Rare/Activated","FOSL2"
4.42555786540406e-17,0.303090756553068,0.359,0.23,1.61979843431654e-12,"Rare/Activated","OXSR1"
6.40615314021137e-17,0.547273955837476,0.254,0.13,2.34471611084876e-12,"Rare/Activated","CPB2-AS1"
8.11046564769654e-17,0.260216179840111,0.265,0.166,2.96851153171341e-12,"Rare/Activated","CAPG"
1.22796634296758e-16,0.323627312523263,0.289,0.176,4.49447961189565e-12,"Rare/Activated","STX17-AS1"
2.45755911215356e-16,0.586527537340125,0.896,0.779,8.99491210639323e-12,"Rare/Activated","S100A4"
1.39634051521738e-15,0.846880981281438,0.254,0.119,5.11074591974712e-11,"Rare/Activated","WDFY4"
2.11732019445478e-15,0.311277937445569,0.983,0.918,7.74960364372394e-11,"Rare/Activated","PTMA"
4.7296281745934e-14,0.323707275699408,0.935,0.82,1.73109120818293e-09,"Rare/Activated","MT-ATP8"
1.03550454385324e-13,0.30469174858839,0.454,0.32,3.79005018095724e-09,"Rare/Activated","HSPA5"
1.87010969625971e-13,0.413304578040676,0.404,0.27,6.84478849928016e-09,"Rare/Activated","ERN1"
2.12472149342022e-13,0.597006652192495,0.354,0.214,7.77669313806734e-09,"Rare/Activated","UBASH3B"
2.4991476809323e-13,0.338879977643145,0.313,0.198,9.14713042698033e-09,"Rare/Activated","SERPINB9"
4.76361038263415e-13,0.960053014159644,0.522,0.346,1.74352903614793e-08,"Rare/Activated","PPIB"
5.16382173086476e-13,0.293127983818205,0.302,0.204,1.89001039171381e-08,"Rare/Activated","PEBP1"
1.07756629549785e-12,0.265332229843882,0.563,0.409,3.94400039815169e-08,"Rare/Activated","PDE4B"
2.65379133189577e-12,0.901493572173838,0.526,0.355,9.71314165387169e-08,"Rare/Activated","HSP90B1"
5.77595466652882e-12,0.251747033787364,0.263,0.173,2.11405716749621e-07,"Rare/Activated","BTBD7"
6.45005089759442e-12,0.572498014760907,0.383,0.251,2.36078312902853e-07,"Rare/Activated","XBP1"
2.23232517020644e-11,0.607518254058374,0.572,0.418,8.17053335547259e-07,"Rare/Activated","FCHSD2"
1.38906214319433e-10,0.331961823298812,0.937,0.843,5.08410635030558e-06,"Rare/Activated","DUSP1"
2.28949674575049e-10,0.3682977951547,0.404,0.284,8.37978703912137e-06,"Rare/Activated","NR4A3"
1.2628011120332e-09,4.3534001956125,0.352,0.229,4.62197835015272e-05,"Rare/Activated","IGKC"
4.40126834934206e-09,0.517982309446986,0.313,0.192,0.000161090822854269,"Rare/Activated","AFF3"
6.21684538386003e-09,0.375881175366254,0.291,0.197,0.000227542757894661,"Rare/Activated","SLC20A1"
1.13709162864498e-08,1.31072412689609,0.276,0.19,0.000416186907000348,"Rare/Activated","APP"
1.44942246039093e-08,1.43884000150443,0.261,0.167,0.000530503114727685,"Rare/Activated","RUNX2"
5.03079231500674e-07,0.483467697527871,0.47,0.362,0.0184132029521562,"Rare/Activated","SSR4"
4.85216294837814e-06,0.301149481237015,0.987,0.982,0.177594016073588,"Rare/Activated","TMSB4X"
0,8.08152402230311,0.991,0.025,0,"B cells","BANK1"
0,8.55487042703269,0.944,0.009,0,"B cells","MS4A1"
0,6.84687480705316,0.936,0.027,0,"B cells","CD79A"
0,5.49003959224846,0.953,0.084,0,"B cells","RALGPS2"
0,4.75023101524861,0.97,0.152,0,"B cells","AFF3"
0,8.98803060481839,0.802,0.006,0,"B cells","EBF1"
0,5.12593739054119,0.834,0.066,0,"B cells","CD79B"
0,9.25668979603574,0.77,0.003,0,"B cells","PAX5"
0,8.00293404210385,0.766,0.007,0,"B cells","LINC00926"
0,6.97332854078594,0.779,0.03,0,"B cells","IGHM"
0,7.54156790079698,0.751,0.012,0,"B cells","OSBPL10"
0,3.54692631036767,0.862,0.175,0,"B cells","ARHGAP24"
0,3.00146243912567,0.933,0.255,0,"B cells","HLA-DQB1"
0,5.57613665316764,0.707,0.039,0,"B cells","ADAM28"
0,9.21202011626149,0.669,0.003,0,"B cells","FCRL1"
0,8.69136175342178,0.622,0.003,0,"B cells","AP002075.1"
0,6.7881232927958,0.626,0.01,0,"B cells","BLK"
0,7.05155453268774,0.593,0.009,0,"B cells","CD22"
0,5.96144071495899,0.585,0.018,0,"B cells","PLEKHG1"
0,2.53960758092392,0.991,0.464,0,"B cells","HLA-DRA"
0,8.58647395267129,0.525,0.003,0,"B cells","IGHD"
0,3.20820273176226,0.675,0.208,0,"B cells","IGKC"
0,2.19859379643766,0.927,0.497,0,"B cells","CD37"
0,2.67557751110992,0.998,0.676,0,"B cells","CD74"
8.31512481950818e-321,2.43976062686647,0.978,0.372,3.04341883518819e-316,"B cells","HLA-DPB1"
2.49867425750508e-317,5.99447528105954,0.544,0.01,9.14539764989435e-313,"B cells","NIBAN3"
4.44500948630251e-315,3.11585142607092,0.888,0.18,1.62691792208158e-310,"B cells","HLA-DQA1"
1.036155349301e-306,5.56979616766653,0.583,0.028,3.79243219397661e-302,"B cells","AC120193.1"
3.07158020816827e-303,4.2229081597736,0.677,0.082,1.12422907199167e-298,"B cells","CDK14"
4.97661480015345e-290,2.458362670509,0.95,0.338,1.82149078300416e-285,"B cells","HLA-DPA1"
9.06409421672699e-287,3.89284598190187,0.695,0.092,3.31754912426425e-282,"B cells","WDFY4"
2.08619841338907e-283,6.12582225321363,0.493,0.01,7.63569481284534e-279,"B cells","COBLL1"
5.14616127701532e-274,5.1511274570114,0.566,0.043,1.88354648900038e-269,"B cells","CCSER1"
7.03367666887246e-273,5.91331016338977,0.49,0.012,2.57439599757401e-268,"B cells","BLNK"
8.20013607020747e-270,5.58970339305691,0.507,0.017,3.00133180305664e-265,"B cells","RUBCNL"
1.11231312455034e-269,7.77012411177387,0.426,0.004,4.07117726716669e-265,"B cells","COL19A1"
6.14935134734109e-262,5.39742952638656,0.51,0.021,2.25072408664031e-257,"B cells","ANGPTL1"
9.61091501055441e-247,4.31634021223014,0.591,0.057,3.51769100301302e-242,"B cells","GNG7"
1.3066551133576e-241,6.48966037530885,0.417,0.009,4.78248838040017e-237,"B cells","HLA-DOB"
1.37081777628484e-241,8.76546086461405,0.363,0.001,5.01733014298013e-237,"B cells","FCRL2"
9.27872185446407e-239,3.54957220632127,0.632,0.071,3.39610498595239e-234,"B cells","TCF4"
1.07122736675705e-236,5.7594459561899,0.45,0.018,3.92079928506749e-232,"B cells","KHDRBS2"
9.43756141111999e-231,5.9500937521695,0.419,0.009,3.45424185208403e-226,"B cells","TNFRSF13C"
2.34620686322022e-230,4.09322070459392,0.548,0.066,8.58735174007233e-226,"B cells","SWAP70"
4.11950144506572e-228,3.95599610572097,0.596,0.06,1.5077787239085e-223,"B cells","SETBP1"
2.44796577060795e-224,5.60175831667411,0.422,0.011,8.95979951700214e-220,"B cells","SPIB"
3.23418247651802e-224,8.01146539157083,0.35,0.002,1.18374312823036e-219,"B cells","VPREB3"
8.72249293906298e-221,8.34866588982781,0.34,0.002,3.19251964062644e-216,"B cells","FCRLA"
1.59048701548314e-199,5.39797390639439,0.404,0.018,5.82134152536986e-195,"B cells","DENND5B"
2.95856618172272e-196,3.80343482223621,0.54,0.069,1.08286480817233e-191,"B cells","BCL11A"
2.9005933915404e-187,5.09976157383011,0.411,0.022,1.0616461872377e-182,"B cells","LARGE1"
1.20854793067739e-186,1.71686296215916,0.94,0.378,4.42340628107232e-182,"B cells","HLA-DRB1"
3.87639272764618e-184,2.55303562261974,0.518,0.153,1.41879850224578e-179,"B cells","IGLC2"
3.11701049965083e-182,7.5240397056786,0.301,0.004,1.1408570129772e-177,"B cells","FCER2"
3.72228784832331e-180,2.40957342651661,0.791,0.247,1.36239457536482e-175,"B cells","MARCH1"
9.31829306671196e-177,2.28003678302897,0.822,0.263,3.41058844534724e-172,"B cells","MEF2C"
1.77486409364441e-175,7.8024373808799,0.28,0.002,6.49618006914792e-171,"B cells","LINC02397"
8.5238997925065e-174,4.37590221330972,0.426,0.029,3.1198325630553e-169,"B cells","P2RX5"
7.33999256730506e-171,2.06361889080256,0.828,0.278,2.68651067955932e-166,"B cells","HLA-DRB5"
1.2362441194023e-170,7.0014684071409,0.284,0.004,4.52477710142437e-166,"B cells","FCRL5"
8.69262551808638e-167,2.85976965195852,0.63,0.139,3.1815878658748e-162,"B cells","SEL1L3"
7.44060296404347e-166,7.0418903214323,0.279,0.003,2.72333509086955e-161,"B cells","CD19"
2.43575564311478e-158,6.15769328998979,0.29,0.006,8.91510922936442e-154,"B cells","POU2AF1"
6.41696167921481e-155,1.91945216298404,0.834,0.401,2.34867214420941e-150,"B cells","FCHSD2"
2.24146839170398e-153,4.64910731720533,0.351,0.018,8.20399846047573e-149,"B cells","CXCR5"
1.20123734961248e-151,3.12770374962904,0.544,0.093,4.39664882331665e-147,"B cells","STRBP"
4.21953588170397e-150,5.94814097471183,0.29,0.008,1.54439232806247e-145,"B cells","AL355076.2"
8.85469948778221e-145,2.39111799850461,0.688,0.237,3.24090855952317e-140,"B cells","SIPA1L3"
7.58425587437097e-142,6.10308435673342,0.264,0.006,2.77591349257852e-137,"B cells","COL4A3"
2.89877891721109e-138,3.94339562191683,0.391,0.041,1.06098207148843e-133,"B cells","PALM2-AKAP2"
8.55904902071028e-133,5.62968414623761,0.277,0.012,3.13269753207017e-128,"B cells","STEAP1B"
1.50956697574202e-129,5.20172730266129,0.275,0.01,5.52516608791336e-125,"B cells","CNR2"
1.44924584268367e-128,1.17152817854279,0.873,0.354,5.30438470880651e-124,"B cells","LYN"
8.53540388890236e-128,2.85949155280387,0.514,0.127,3.12404317737715e-123,"B cells","TBC1D9"
1.55117844362227e-126,2.79636664234889,0.548,0.132,5.67746822150187e-122,"B cells","AUTS2"
5.61532192257428e-126,2.71988210568239,0.523,0.099,2.05526397688141e-121,"B cells","PARP15"
8.9816605833056e-120,5.0160109217705,0.264,0.013,3.28737759009568e-115,"B cells","CD40"
5.75323504823634e-119,3.13577819743978,0.439,0.072,2.10574156000498e-114,"B cells","MICAL3"
1.03587614238662e-118,4.67987109866636,0.271,0.012,3.79141026874927e-114,"B cells","STAP1"
2.24339542070458e-117,3.15883013891831,0.406,0.08,8.21105157932082e-113,"B cells","HVCN1"
7.6336232395849e-114,2.33146799080869,0.576,0.162,2.79398244192047e-109,"B cells","SP140"
7.72904293007019e-113,3.44946947354032,0.372,0.061,2.82890700283499e-108,"B cells","PIP5K1B"
1.35128375083331e-112,2.59161315893995,0.512,0.112,4.945833656425e-108,"B cells","TPD52"
1.5111087555185e-109,3.16203813918081,0.393,0.066,5.53080915607327e-105,"B cells","USP6NL"
9.16311552094177e-109,1.95774770642306,0.645,0.193,3.3537919118199e-104,"B cells","HDAC9"
1.36397273533296e-108,1.52278865005707,0.83,0.36,4.99227660859218e-104,"B cells","CD83"
9.43236019801166e-108,2.25290028772955,0.564,0.167,3.45233815607425e-103,"B cells","HLA-DMB"
7.76363193740642e-106,3.87300995795999,0.314,0.039,2.84156692541012e-101,"B cells","CPED1"
8.92762835409529e-106,4.64829160976054,0.254,0.016,3.26760125388242e-101,"B cells","CPNE5"
2.11420352149667e-104,2.07566401403551,0.606,0.21,7.73819630902995e-100,"B cells","HLA-DMA"
5.95115445002679e-104,4.55180999957931,0.256,0.015,2.17818204025431e-99,"B cells","RASGRP3"
3.27323479124981e-99,1.92566378798304,0.628,0.205,1.19803666594534e-94,"B cells","IKZF3"
4.90381125210815e-99,1.27758255575188,0.86,0.544,1.7948439563841e-94,"B cells","PLCG2"
1.62661472516127e-95,2.08981955238537,0.563,0.172,5.95357255556275e-91,"B cells","ADAM19"
3.98786174275077e-92,2.2492301870158,0.327,0.069,1.45959727646421e-87,"B cells","IGLC3"
3.36006373744482e-91,2.55796779665506,0.424,0.101,1.22981692854218e-86,"B cells","SMC6"
9.74310360673123e-90,1.54955082428053,0.751,0.417,3.5660733510997e-85,"B cells","ZCCHC7"
1.94902564062506e-88,3.12107077456591,0.321,0.056,7.13362874725179e-84,"B cells","HLA-DQA2"
5.47109342917286e-88,3.43321014172392,0.29,0.038,2.00247490601156e-83,"B cells","SEMA4B"
1.116367656587e-85,2.0725842819201,0.535,0.19,4.08601725987407e-81,"B cells","TRIO"
3.11033041709957e-82,1.32887961916331,0.778,0.48,1.13841203596261e-77,"B cells","PRDM2"
6.70180900310821e-82,1.45789876303292,0.821,0.439,2.45292911322764e-77,"B cells","BACH2"
7.72529164426202e-81,1.78220659463356,0.622,0.292,2.82753399471634e-76,"B cells","PRKCE"
9.90254257153659e-81,1.8913278756753,0.548,0.212,3.62442960660811e-76,"B cells","SNX2"
3.33578893533134e-80,1.55286222151473,0.721,0.361,1.22093210822062e-75,"B cells","ST6GAL1"
3.83677601049474e-80,2.28895074921538,0.43,0.14,1.40429838760118e-75,"B cells","STX7"
6.54356923217534e-78,2.52787234827234,0.381,0.091,2.3950117746685e-73,"B cells","CIITA"
7.54906549200205e-76,3.01948574210422,0.299,0.051,2.76303346072767e-71,"B cells","CCDC50"
2.93536469790774e-75,1.42431957011382,0.727,0.391,1.07437283308121e-70,"B cells","UVRAG"
2.21889991650677e-74,2.66640464376155,0.348,0.074,8.12139558440642e-70,"B cells","CYB561A3"
1.02612146806291e-72,1.68514809741806,0.602,0.26,3.75570718525706e-68,"B cells","SYK"
8.6707176392001e-71,2.07043914694323,0.452,0.148,3.17356936312363e-66,"B cells","GGA2"
1.74733511471707e-70,2.64019658246363,0.336,0.086,6.39542125337594e-66,"B cells","CHPT1"
4.92635227823415e-70,1.62430846459955,0.596,0.238,1.80309419735648e-65,"B cells","FCMR"
1.46585092807586e-69,1.97529084273294,0.475,0.179,5.36516098185047e-65,"B cells","ALOX5"
4.07513503903953e-69,2.17526652999909,0.426,0.116,1.49154017563886e-64,"B cells","SNX25"
7.023771335735e-69,2.13023270242299,0.421,0.118,2.57077054659237e-64,"B cells","CD82"
1.11802694451607e-68,2.21031015946814,0.381,0.097,4.09209041962325e-64,"B cells","IRF8"
1.59972870624179e-68,1.45691605209414,0.652,0.359,5.85516703771557e-64,"B cells","NCOA3"
2.32282655721415e-68,0.982251841422945,0.92,0.689,8.50177748205951e-64,"B cells","PRKCB"
2.59113945748805e-68,1.92045889433866,0.492,0.162,9.483829528352e-64,"B cells","MTSS1"
7.78509097311796e-68,3.17052591096916,0.258,0.042,2.8494211470709e-63,"B cells","SLC9A7"
1.19340198860157e-67,1.25422071114045,0.763,0.46,4.36797061848059e-63,"B cells","PPP3CA"
5.5219096022734e-67,1.0316830524527,0.867,0.585,2.02107413352809e-62,"B cells","EZR"
1.57107011098214e-66,1.68197964290878,0.551,0.246,5.75027371320572e-62,"B cells","PARP14"
1.35141244274582e-64,2.18421000718186,0.391,0.1,4.94630468169398e-60,"B cells","KCNQ5"
1.3000148989827e-63,2.6804369346133,0.279,0.045,4.7581845317666e-59,"B cells","PTPRK"
1.50233022045376e-62,2.80008158574835,0.277,0.048,5.4986788398828e-58,"B cells","CCR6"
3.60663348262239e-59,2.21223158113633,0.363,0.094,1.32006392097462e-54,"B cells","TMEM156"
3.49230551280604e-58,2.49578158638184,0.286,0.055,1.27821874074214e-53,"B cells","RAB30"
4.80091504712749e-58,2.18137881258281,0.361,0.109,1.75718291639913e-53,"B cells","FARP2"
5.04404037145238e-58,1.29247492215986,0.699,0.407,1.84616921635529e-53,"B cells","SNX29"
5.05297455785467e-57,1.33343793498376,0.652,0.335,1.84943921792039e-52,"B cells","SP110"
7.33378540530231e-57,1.97902586153309,0.406,0.146,2.6842387961947e-52,"B cells","BMP2K"
2.58322150492869e-56,2.29349195707589,0.331,0.085,9.45484903018951e-52,"B cells","IFT57"
6.77525609751515e-55,0.725825644315428,0.867,0.55,2.47981148425152e-50,"B cells","LTB"
2.1830783318196e-54,1.46060172927453,0.574,0.318,7.99028500229293e-50,"B cells","ITPR1"
7.04649018608299e-53,1.28886789557303,0.667,0.376,2.57908587300824e-48,"B cells","MGAT5"
1.73171807715646e-52,1.73967991473387,0.413,0.184,6.33826133420037e-48,"B cells","DMXL1"
2.16759129546182e-52,1.81397192409176,0.415,0.145,7.93360090051981e-48,"B cells","LY86"
4.39276093547193e-52,1.2765793635684,0.65,0.352,1.60779442999208e-47,"B cells","POU2F2"
1.08404016590926e-51,2.33110609475313,0.293,0.068,3.96769541124449e-47,"B cells","ZBTB20-AS5"
1.66110099581753e-51,1.66743310493039,0.46,0.181,6.07979575479173e-47,"B cells","ATP2A3"
3.95127546292947e-51,1.07226344058755,0.736,0.512,1.44620633218682e-46,"B cells","TBC1D22A"
4.11957028475791e-51,1.98880251200492,0.348,0.097,1.50780391992424e-46,"B cells","RRAS2"
5.08564064426515e-51,2.46562085521441,0.273,0.062,1.86139533220749e-46,"B cells","RABEP2"
1.64981019820458e-50,2.46960530145108,0.262,0.056,6.03847030644858e-46,"B cells","CXXC5"
1.20890634459214e-49,1.07262544763624,0.729,0.41,4.42471811184168e-45,"B cells","RHOH"
6.37378830127605e-48,0.789799086870393,0.888,0.739,2.33287025615005e-43,"B cells","CD52"
6.76671186399372e-48,0.564907328768851,0.985,0.946,2.47668420934034e-43,"B cells","RPS11"
1.17410122676643e-47,1.06993783599,0.727,0.463,4.29732790008783e-43,"B cells","CAMK1D"
1.41484697185525e-44,1.63677333080256,0.407,0.146,5.17848140168742e-40,"B cells","CHD7"
1.51767462177553e-43,2.29946095785168,0.252,0.06,5.55484088316063e-39,"B cells","ZDHHC21"
2.17201641831571e-43,1.56185053907989,0.454,0.208,7.94979729267733e-39,"B cells","BIRC3"
3.77683309188262e-43,0.974860733823281,0.761,0.528,1.38235867995996e-38,"B cells","TBC1D5"
7.56283089104305e-43,2.03778870603988,0.314,0.106,2.76807173443067e-38,"B cells","CR1"
1.20356640268313e-42,1.35346859273913,0.544,0.271,4.40517339046053e-38,"B cells","FUT8"
3.98936735545613e-42,1.57384134872899,0.421,0.187,1.4601483457705e-37,"B cells","TMEM154"
6.57585080519559e-42,2.00052910472051,0.321,0.107,2.40682715320964e-37,"B cells","MARCH3"
1.74154268081542e-41,1.86039118305505,0.32,0.097,6.3742203660525e-37,"B cells","TRAF5"
4.30001986460753e-41,1.26555967316409,0.546,0.293,1.573850270645e-36,"B cells","LMBRD1"
4.55494102996129e-41,1.7509580856592,0.34,0.133,1.66715396637613e-36,"B cells","FGD2"
7.02257411705087e-41,0.447403394093024,0.71,0.419,2.57033235258179e-36,"B cells","BCL2"
1.43258489223196e-40,1.13936576518857,0.664,0.486,5.24340396405818e-36,"B cells","ADK"
2.31635430888226e-40,2.05929840467465,0.282,0.083,8.47808840593998e-36,"B cells","SYPL1"
1.38644381966385e-39,1.57842212128017,0.4,0.188,5.07452302435167e-35,"B cells","LRMP"
4.46188408943622e-39,1.64985880671072,0.364,0.152,1.63309419557455e-34,"B cells","RHBDF2"
5.70822925194718e-39,1.64187748324778,0.344,0.282,2.08926898850519e-34,"B cells","PDE4D"
8.47627390973862e-39,1.66473653471708,0.364,0.142,3.10240101370343e-34,"B cells","MBD4"
1.33428264464782e-38,0.993005099756613,0.647,0.444,4.88360790767549e-34,"B cells","REL"
1.0749176095804e-36,1.3541890401001,0.475,0.231,3.93430594282522e-32,"B cells","PLEKHA2"
